AG-313-A07_22_4_5557_6726_R	PF00465.18	246.5	1.9e-73	246.1	2.5e-73
AG-313-A07_50_5_3131_4291_R	PF00465.18	346.1	1.1e-103	345.9	1.2e-103
AG-313-A14_2_13_12101_13264_R	PF00465.18	348.3	2.2e-104	348.0	2.6e-104
AG-313-A14_2_58_55241_56407_R	PF00465.18	339.8	8.4e-102	339.6	9.4e-102
AG-313-A14_26_8_7162_7758_F	PF00465.18	189.7	3.5e-56	189.6	3.9e-56
AG-313-B05_27_10_7176_8306_F	PF00465.18	341.1	3.3e-102	340.9	3.9e-102
AG-313-B09_61_2_2353_3498_F	PF00465.18	364.4	2.8e-109	364.2	3.1e-109
AG-313-B10_2_8_8276_9385_F	PF00465.18	191.6	9.1e-57	191.4	1e-56
AG-313-B18_3_4_4014_5204_F	PF00465.18	359.3	9.8e-108	359.1	1.1e-107
AG-313-B18_8_7_6357_7535_R	PF00465.18	352.1	1.6e-105	351.9	1.8e-105
AG-313-B21_8_5_4212_5375_F	PF00465.18	364.8	2.1e-109	364.6	2.4e-109
AG-313-C05_16_18_16012_17094_R	PF00465.18	196.7	2.5e-58	196.4	3.2e-58
AG-313-C20_8_8_8160_9311_F	PF00465.18	318.3	2.9e-95	318.1	3.3e-95
AG-313-D09_1_43_42807_43970_R	PF00465.18	349.0	1.3e-104	348.9	1.5e-104
AG-313-D15_10_41_40517_41647_R	PF00465.18	190.2	2.4e-56	190.0	2.9e-56
AG-313-D16_8_1_2_289_F	PF00465.18	38.3	3.6e-10	38.2	3.9e-10
AG-313-D17_22_4_3794_4957_F	PF00465.18	368.2	1.9e-110	368.0	2.2e-110
AG-313-D18_25_1_2_985_R	PF00465.18	181.4	1.1e-53	181.2	1.3e-53
AG-313-D21_1_129_112728_113864_R	PF00465.18	346.0	1.1e-103	345.9	1.2e-103
AG-313-D21_1_277_240900_241727_F	PF00465.18	270.3	1.1e-80	270.1	1.3e-80
AG-313-D21_13_29_27825_28376_R	PF00465.18	46.6	1.1e-12	46.4	1.3e-12
AG-313-D21_6_25_23082_24245_R	PF00465.18	347.5	3.8e-104	347.2	4.6e-104
AG-313-E09_29_2_381_1538_F	PF00465.18	338.7	1.8e-101	338.5	2e-101
AG-313-E15_13_3_1069_2235_F	PF00465.18	374.4	2.5e-112	374.2	2.8e-112
AG-313-F06_12_10_6280_7446_F	PF00465.18	344.9	2.3e-103	344.7	2.6e-103
AG-313-F06_3_11_10448_11593_F	PF00465.18	379.8	5.9e-114	379.6	6.7e-114
AG-313-F20_12_10_6576_7676_R	PF00465.18	191.3	1.1e-56	191.1	1.3e-56
