AG-313-A03_1_74_67936_69108_F	PF02826.18	141.4	3.9e-41	140.7	6.2e-41
AG-313-A03_18_7_7124_8320_F	PF02826.18	160.4	5.5e-47	159.9	8e-47
AG-313-A04_11_37_26609_27565_F	PF02826.18	173.1	7e-51	172.7	9.4e-51
AG-313-A04_1_178_181051_182007_R	PF02826.18	168.6	1.7e-49	167.8	2.9e-49
AG-313-A04_5_54_45670_46620_R	PF02826.18	184.3	2.6e-54	183.7	4e-54
AG-313-A07_114_2_537_1583_R	PF02826.18	158.9	1.6e-46	158.3	2.4e-46
AG-313-A07_16_14_15133_16077_F	PF02826.18	156.6	8.3e-46	156.0	1.3e-45
AG-313-A07_23_7_5592_6575_F	PF02826.18	183.3	5.1e-54	182.2	1.1e-53
AG-313-A07_2_72_73853_74824_R	PF02826.18	205.7	6.8e-61	205.1	1.1e-60
AG-313-A07_30_10_9993_10925_F	PF02826.18	155.2	2.2e-45	154.7	3.2e-45
AG-313-A07_30_11_10933_11868_F	PF02826.18	140.7	6.3e-41	140.3	8.3e-41
AG-313-A07_30_19_19383_20384_F	PF02826.18	157.8	3.5e-46	157.3	5e-46
AG-313-A07_3_63_61830_62801_R	PF02826.18	206.5	3.9e-61	205.8	6.2e-61
AG-313-A07_38_10_8156_9154_F	PF02826.18	204.6	1.5e-60	204.2	2e-60
AG-313-A07_3_82_83676_84662_F	PF02826.18	196.1	6.1e-58	195.5	9e-58
AG-313-A07_38_4_2920_3888_F	PF02826.18	172.5	1.1e-50	171.5	2.2e-50
AG-313-A07_8_10_8981_10045_R	PF02826.18	190.7	2.8e-56	190.2	4e-56
AG-313-A10_10_19_21538_22503_F	PF02826.18	145.6	1.9e-42	144.9	3.1e-42
AG-313-A10_5_10_11955_13085_F	PF02826.18	76.7	2.7e-21	76.1	4.2e-21
AG-313-A10_5_53_57098_58282_F	PF02826.18	137.4	6.4e-40	136.7	1.1e-39
AG-313-A11_15_14_10750_11703_F	PF02826.18	164.9	2.3e-48	162.5	1.3e-47
AG-313-A13_1_20_20779_21738_R	PF02826.18	168.5	1.8e-49	165.8	1.2e-48
AG-313-A14_13_13_12030_13001_R	PF02826.18	186.2	6.8e-55	185.5	1.1e-54
AG-313-A14_16_10_7322_8263_F	PF02826.18	193.8	3e-57	193.1	5e-57
AG-313-A14_4_59_48432_49472_R	PF02826.18	186.3	6.2e-55	185.4	1.1e-54
AG-313-A14_6_64_51966_52895_R	PF02826.18	130.9	6.4e-38	130.1	1.1e-37
AG-313-A15_8_39_39534_40487_F	PF02826.18	152.1	1.9e-44	151.4	3.1e-44
AG-313-A17_18_1_39_998_R	PF02826.18	154.8	2.8e-45	153.4	7.9e-45
