AG-359-A03_37_18_14184_14954_R	TIGR02323	385.7	2.1e-117	385.5	2.3e-117
AG-359-C07_16_14_9429_10196_R	TIGR02323	337.3	1.3e-102	337.1	1.5e-102
AG-359-C09_4_33_27428_28195_F	TIGR02323	337.2	1.4e-102	337.0	1.5e-102
AG-359-F18_4_100_68408_69190_R	TIGR02323	306.6	3e-93	306.4	3.4e-93
AG-359-J19_18_2_236_1006_R	TIGR02323	357.4	9.3e-109	357.2	1e-108
AG-359-K08_1_25_20969_21736_F	TIGR02323	341.0	9.5e-104	340.8	1.1e-103
AG-359-L07_7_17_14270_15052_F	TIGR02323	310.2	2.5e-94	310.0	2.8e-94
AG-359-L15_61_2_322_1092_R	TIGR02323	381.8	3.1e-116	381.7	3.5e-116
AG-359-L21_3_7_4066_4836_F	TIGR02323	365.0	4.2e-111	364.9	4.7e-111
AG-359-M21_5_50_44034_44801_R	TIGR02323	337.0	1.5e-102	336.9	1.7e-102
AG-359-N22_1_98_81556_82323_R	TIGR02323	336.1	2.9e-102	335.9	3.3e-102
AG-359-O10_2_146_123827_124603_F	TIGR02323	352.5	2.9e-107	352.3	3.3e-107
AG-360-C11_1_11_7678_8448_F	TIGR02323	345.9	2.9e-105	345.8	3.3e-105
AG-360-C15_2_13_9936_10703_F	TIGR02323	336.2	2.8e-102	336.0	3.1e-102
AG-360-C19_47_3_1385_2167_R	TIGR02323	306.6	3e-93	306.4	3.4e-93
AG-360-F21_64_4_1453_2292_R	TIGR02323	351.5	5.8e-107	351.2	7.2e-107
AG-360-J22_27_2_318_1094_R	TIGR02323	350.5	1.2e-106	350.3	1.4e-106
AG-360-K11_3_25_18011_18778_R	TIGR02323	341.0	9.5e-104	340.8	1.1e-103
AG-360-L18_11_2_421_1191_F	TIGR02323	380.9	5.9e-116	380.8	6.6e-116
AG-360-N03_18_15_11606_12382_R	TIGR02323	352.0	4e-107	351.8	4.6e-107
AG-360-N23_7_13_9845_10612_F	TIGR02323	337.0	1.5e-102	336.9	1.7e-102
AG-360-O20_3_25_21133_21903_F	TIGR02323	394.4	4.5e-120	394.3	5e-120
AG-360-P05_3_15_13700_14476_R	TIGR02323	346.2	2.5e-105	346.0	2.8e-105
AG-365-D23_1_33_33533_34321_F	TIGR02323	405.7	1.6e-123	405.5	1.9e-123
AG-365-M19_26_15_13992_14765_R	TIGR02323	390.4	7.8e-119	390.2	8.8e-119
AG-390-C11_5_6_3495_4271_F	TIGR02323	381.7	3.4e-116	381.5	3.8e-116
AG-390-F11_12_22_15267_16034_R	TIGR02323	336.8	1.8e-102	336.6	2e-102
AG-390-G08_20_17_14579_15349_F	TIGR02323	381.5	4e-116	381.3	4.5e-116
AG-390-L20_8_100_84381_85157_R	TIGR02323	352.0	4e-107	351.8	4.6e-107
AG-414-A01_8_14_11465_12235_R	TIGR02323	357.4	9.3e-109	357.2	1e-108
AG-414-B10_16_5_2507_3274_R	TIGR02323	341.0	9.5e-104	340.8	1.1e-103
AG-414-D10_11_30_26462_27229_F	TIGR02323	337.0	1.5e-102	336.9	1.7e-102
AG-414-I04_10_32_25947_26717_F	TIGR02323	346.2	2.4e-105	346.0	2.7e-105
AG-414-I19_5_39_33422_34189_R	TIGR02323	341.0	9.5e-104	340.8	1.1e-103
AG-414-K15_3_91_76719_77486_R	TIGR02323	341.0	9.5e-104	340.8	1.1e-103
AG-414-L09_6_43_40723_41490_F	TIGR02323	337.1	1.4e-102	336.9	1.6e-102
AG-414-L13_37_2_170_940_F	TIGR02323	346.3	2.2e-105	346.2	2.5e-105
AG-414-M06_10_22_18088_18855_F	TIGR02323	341.0	9.5e-104	340.8	1.1e-103
AG-414-O09_6_47_40518_41285_R	TIGR02323	339.6	2.4e-103	339.5	2.7e-103
AG-414-O11_3_111_107868_108635_F	TIGR02323	337.5	1.1e-102	337.3	1.2e-102
AG-414-P19_9_22_18152_18919_F	TIGR02323	341.0	9.5e-104	340.8	1.1e-103
AG-426-B08_4_15_12487_13326_R	TIGR02323	351.8	4.8e-107	351.4	6.1e-107
AG-426-C16_7_8_5357_6124_R	TIGR02323	341.0	9.5e-104	340.8	1.1e-103
AG-426-D13_1_98_82379_83146_R	TIGR02323	341.0	9.5e-104	340.8	1.1e-103
AG-426-E04_25_4_1297_2064_R	TIGR02323	341.0	9.5e-104	340.8	1.1e-103
AG-426-E23_10_13_9330_10100_R	TIGR02323	356.6	1.6e-108	356.5	1.7e-108
