AG-313-F06_57_6_5277_6470_R	TIGR02326	477.4	5.7e-145	477.1	6.9e-145
AG-313-J17_11_21_19047_20234_R	TIGR02326	474.4	4.8e-144	474.1	5.9e-144
AG-313-N13_1_8_4771_5868_F	TIGR02326	471.9	2.7e-143	471.6	3.4e-143
AG-319-A16_12_2_1396_2589_R	TIGR02326	468.3	3.3e-142	468.0	4e-142
AG-319-C13_22_8_5215_6318_F	TIGR02326	473.2	1.1e-143	472.8	1.4e-143
AG-319-D07_1_54_52129_53226_R	TIGR02326	480.1	8.4e-146	480.0	9.6e-146
AG-319-E03_7_15_12166_13263_R	TIGR02326	478.3	3e-145	478.0	3.7e-145
AG-319-F15_9_37_38053_39246_F	TIGR02326	468.3	3.3e-142	468.0	4e-142
AG-319-I09_17_29_28074_29174_R	TIGR03301	400.4	1.7e-121	400.2	2e-121
AG-319-I22_4_10_8946_10046_R	TIGR03301	395.4	5.7e-120	395.1	6.8e-120
AG-319-J22_15_6_8369_9469_F	TIGR03301	399.1	4.1e-121	398.9	4.7e-121
AG-319-M03_16_15_15621_16727_F	TIGR03301	397.2	1.5e-120	397.0	1.8e-120
AG-319-N21_26_2_1075_2172_F	TIGR02326	479.2	1.6e-145	478.9	2e-145
AG-319-P19_47_4_3859_4959_F	TIGR03301	399.4	3.3e-121	399.2	3.9e-121
AG-325-B08_6_37_38163_39350_F	TIGR02326	477.2	6.5e-145	476.9	8e-145
AG-325-B13_18_16_12505_13602_F	TIGR03301	460.7	8.1e-140	460.5	9.1e-140
AG-325-E03_45_3_1818_3014_F	TIGR02326	473.6	8.1e-144	473.4	9.7e-144
AG-325-E10_2_25_23097_24194_R	TIGR02326	472.4	1.9e-143	472.1	2.3e-143
AG-325-F23_5_54_53082_54179_F	TIGR03301	467.3	7.9e-142	467.1	8.9e-142
AG-325-P09_4_23_21873_22970_R	TIGR02326	468.5	2.9e-142	468.2	3.6e-142
AG-333-D23_6_16_12617_13714_F	TIGR02326	467.8	4.8e-142	467.5	5.9e-142
AG-333-K22_2_15_11630_12727_F	TIGR03301	462.7	2e-140	462.5	2.3e-140
AG-333-O07_10_22_17694_18791_F	TIGR02326	475.7	1.9e-144	475.4	2.3e-144
AG-337-A07_11_18_15744_16841_R	TIGR03301	468.1	4.5e-142	467.9	5.1e-142
AG-337-B07_11_15_11350_12447_F	TIGR03301	464.5	5.6e-141	464.3	6.4e-141
AG-337-D08_7_47_44769_45866_R	TIGR03301	466.1	1.8e-141	465.9	2.1e-141
AG-337-F02_1_36_32970_34067_R	TIGR03301	467.4	7.1e-142	467.2	8e-142
AG-337-I02_1_58_57213_58310_F	TIGR03301	469.1	2.2e-142	468.9	2.5e-142
AG-337-M04_3_10_6857_7954_F	TIGR02326	465.9	1.8e-141	465.6	2.3e-141
AG-337-N02_5_34_29981_31078_F	TIGR03301	467.2	8e-142	467.1	9.1e-142
AG-343-B06_1_28_31680_32780_R	TIGR03301	395.9	4e-120	395.6	4.9e-120
AG-343-B14_1_17_13476_14579_F	TIGR02326	478.3	3e-145	478.0	3.8e-145
AG-343-C06_17_14_16100_17221_F	TIGR02326	492.4	1.6e-149	492.1	1.9e-149
AG-343-D04_4_35_30618_32465_F	TIGR03301	380.9	1.5e-115	380.5	1.9e-115
AG-343-F06_5_12_11419_12516_R	TIGR02326	480.0	9.2e-146	479.7	1.2e-145
AG-343-I15_11_18_12545_13648_R	TIGR02326	471.9	2.7e-143	471.7	3e-143
AG-343-I21_7_22_18468_19568_R	TIGR02326	468.4	3e-142	468.1	3.8e-142
AG-343-K13_49_6_5000_6100_R	TIGR03301	400.8	1.2e-121	400.7	1.4e-121
AG-343-L17_5_26_23500_24600_F	TIGR02326	474.5	4.2e-144	474.2	5.4e-144
AG-343-L18_2_27_23686_24783_F	TIGR03301	466.2	1.6e-141	466.1	1.8e-141
AG-343-N17_29_4_2996_4090_R	TIGR02326	470.0	1e-142	469.6	1.3e-142
AG-343-P19_26_11_10165_11250_F	TIGR03301	392.9	3.2e-119	392.8	3.6e-119
AG-343-P20_17_39_41366_42562_R	TIGR02326	477.2	6.7e-145	476.9	8.1e-145
AG-349-K18_5_11_8169_9266_R	TIGR03301	466.4	1.4e-141	466.3	1.6e-141
AG-349-O15_45_2_584_1681_F	TIGR03301	465.7	2.3e-141	465.5	2.6e-141
AG-349-O22_11_14_10765_11862_F	TIGR03301	466.9	1.1e-141	466.7	1.2e-141
AG-359-I03_2_17_13068_14165_F	TIGR03301	465.1	3.7e-141	464.9	4.2e-141
AG-359-L15_26_10_8175_9368_R	TIGR02326	472.0	2.5e-143	471.7	3e-143
AG-359-M02_1_64_60178_61275_F	TIGR03301	467.2	8e-142	467.1	9.1e-142
AG-359-N02_2_30_29415_30512_R	TIGR03301	467.1	9e-142	466.9	1e-141
AG-359-N19_7_11_7827_8924_F	TIGR03301	465.5	2.7e-141	465.4	3e-141
AG-360-A17_12_20_17917_19014_R	TIGR03301	461.8	3.7e-140	461.6	4.2e-140
AG-360-F15_4_24_23711_24898_R	TIGR02326	471.4	3.9e-143	471.1	4.6e-143
AG-365-C05_5_3_1330_2430_R	TIGR02326	470.1	9.3e-143	469.8	1.2e-142
AG-365-C10_16_4_2048_3163_R	TIGR02326	426.2	2.1e-129	426.0	2.5e-129
AG-365-F10_10_4_3023_4123_F	TIGR02326	473.5	8.7e-144	473.2	1.1e-143
AG-365-J04_1_60_56321_57418_R	TIGR03301	469.3	2e-142	469.1	2.2e-142
AG-365-K11_3_22_20205_21299_F	TIGR02326	475.0	3.1e-144	474.6	3.9e-144
AG-365-M19_32_14_14762_15877_R	TIGR03301	487.4	6.1e-148	487.2	6.9e-148
AG-365-O06_2_36_31682_32779_F	TIGR02326	468.1	3.9e-142	467.8	4.9e-142
AG-390-A10_17_7_6823_8010_R	TIGR02326	470.2	8.9e-143	469.9	1.1e-142
AG-390-A14_6_14_10402_11499_F	TIGR03301	469.6	1.5e-142	469.4	1.7e-142
AG-390-B07_6_27_28842_30029_F	TIGR02326	476.3	1.3e-144	476.0	1.5e-144
AG-390-B14_7_32_32898_34085_R	TIGR02326	476.0	1.5e-144	475.7	1.9e-144
AG-390-C18_6_22_16315_17412_F	TIGR02326	471.3	4.2e-143	470.9	5.3e-143
AG-390-D20_4_29_28038_29225_R	TIGR02326	470.2	8.9e-143	469.9	1.1e-142
AG-390-E23_1_122_109742_110845_R	TIGR02326	480.0	9.2e-146	479.7	1.2e-145
AG-390-G04_6_30_28426_29523_R	TIGR02326	471.3	4.2e-143	470.9	5.3e-143
AG-390-G08_9_24_22012_23199_R	TIGR02326	469.9	1.1e-142	469.6	1.3e-142
AG-390-K23_1_33_29045_30148_F	TIGR02326	468.6	2.6e-142	468.3	3.3e-142
