AG-313-A14_7_32_30120_31142_F	TIGR03261	515.7	6.1e-157	515.4	7.3e-157
AG-313-D21_9_52_45676_46698_F	TIGR03261	515.7	6.1e-157	515.4	7.3e-157
AG-319-D07_1_58_56222_57265_R	TIGR03261	403.0	1.2e-122	402.7	1.4e-122
AG-319-E03_7_18_14825_15931_R	TIGR03261	406.7	8.7e-124	406.4	1e-123
AG-319-E17_1_6_4953_5990_R	TIGR03261	511.7	9.7e-156	511.5	1.2e-155
AG-319-I09_2_37_37561_38598_R	TIGR03261	510.7	1.9e-155	510.4	2.4e-155
AG-319-I18_6_16_14926_15963_R	TIGR03261	510.2	2.8e-155	509.9	3.4e-155
AG-319-I22_62_2_992_2029_F	TIGR03261	510.2	2.9e-155	509.9	3.4e-155
AG-319-J17_1_46_42132_43169_F	TIGR03261	510.7	2e-155	510.4	2.4e-155
AG-319-J22_21_8_9182_10219_R	TIGR03261	510.7	2e-155	510.5	2.4e-155
AG-319-P03_21_9_8864_9901_F	TIGR03261	510.2	2.9e-155	509.9	3.4e-155
AG-325-C17_86_3_1566_2597_F	TIGR03261	414.3	4.3e-126	414.1	4.9e-126
AG-325-I21_53_10_10448_11476_F	TIGR03261	410.2	7.2e-125	409.9	9e-125
AG-333-K16_2_21_20823_21851_F	TIGR03261	408.3	2.9e-124	408.0	3.5e-124
AG-333-O11_1_44_37815_38837_F	TIGR03261	515.0	9.5e-157	514.8	1.1e-156
AG-343-A21_25_1_3_953_F	TIGR03261	504.1	2e-153	503.9	2.3e-153
AG-343-B14_1_14_10809_11915_F	TIGR03261	407.8	4e-124	407.5	4.8e-124
AG-343-F06_5_15_14077_15183_R	TIGR03261	407.2	6.2e-124	406.9	7.6e-124
AG-343-I21_7_27_24720_25742_R	TIGR03261	518.0	1.2e-157	517.7	1.4e-157
AG-343-L17_5_23_20899_21942_F	TIGR03261	403.2	9.8e-123	403.0	1.1e-122
AG-343-N17_4_41_35957_37000_F	TIGR03261	404.5	4e-123	404.3	4.8e-123
AG-349-E10_4_70_58313_59335_F	TIGR03261	521.5	1e-158	521.2	1.2e-158
AG-349-K11_4_2_826_1854_F	TIGR03261	408.0	3.4e-124	407.8	4e-124
AG-349-P10_1_27_22910_23932_F	TIGR03261	521.3	1.1e-158	521.1	1.4e-158
AG-359-B02_2_9_3654_4706_F	TIGR03261	458.7	1.3e-139	458.4	1.6e-139
AG-359-F16_11_39_27269_28321_R	TIGR03261	458.7	1.3e-139	458.4	1.6e-139
AG-359-I05_1_135_125883_126935_R	TIGR03261	458.7	1.3e-139	458.4	1.6e-139
AG-360-I02_15_8_6817_7869_R	TIGR03261	458.7	1.3e-139	458.4	1.6e-139
AG-360-M13_71_3_1913_2944_R	TIGR03261	517.9	1.3e-157	517.6	1.6e-157
